brand,model_name,launch_year,ram,rom,price,battery,Back_Camera_MP,Front_Camera_MP,Processor,5G_Support,Avg_Rating,Positive_Reviews,Negative_Reviews,review,os_type,popularity,category
iQOO,iQOO Z10 (5G),2025,8,256,45263,5000,64,16,Snapdragon 7 Gen 3,Yes,3.3,152,17,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
iQOO,iQOO Z10 (5G),2025,8,128,78299,5000,64,32,Snapdragon 8 Gen 4,Yes,4,285,61,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
iQOO,iQOO Z10 (5G),2025,6,128,45598,5000,108,12,Snapdragon 7 Gen 3,Yes,4.7,47,10,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
iQOO,iQOO Z10 (5G),2025,8,128,79413,5000,50,12,Tensor G4,Yes,3.4,74,28,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
iQOO,iQOO Z10 (5G),2025,8,256,50990,5500,108,16,Snapdragon 8 Gen 4,Yes,3.7,251,114,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
iQOO,iQOO Z10 (5G),2025,12,256,13957,4500,50,12,Snapdragon 7 Gen 3,Yes,4.7,316,98,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
iQOO,iQOO Z10 (5G),2025,12,128,74283,5500,50,32,Dimensity 9300,Yes,4.6,181,32,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
iQOO,iQOO Z10 (5G),2025,8,256,20337,4500,48,16,Snapdragon 8 Gen 4,Yes,4.7,209,53,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
iQOO,iQOO Z10 (5G),2025,12,128,31682,5500,50,12,Snapdragon 8 Gen 4,Yes,3.2,224,91,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
iQOO,iQOO Z10 (5G),2025,12,256,56596,5500,108,32,Tensor G4,Yes,4.7,299,116,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
iQOO,iQOO Z10 (5G),2025,12,128,41380,4500,50,32,Snapdragon 8 Gen 4,Yes,4.1,98,33,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
iQOO,iQOO Z10 (5G),2025,12,256,77836,4500,108,12,Snapdragon 8 Gen 4,Yes,4.5,312,75,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
iQOO,iQOO Z10 (5G),2025,12,256,66830,5500,108,12,Snapdragon 8 Gen 4,Yes,3.2,370,23,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 6,2021,8,128,14760,4614,50,8,Google Tensor,Yes,4,219,94,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 6,2021,8,128,14760,4614,50,8,Google Tensor,Yes,4.2,321,71,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 8 (5G),2023,8,128,14760,4575,50,10,Tensor G3,Yes,3.2,287,40,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 8 (5G),2023,8,128,14760,4575,50,10,Tensor G3,Yes,3.9,66,6,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 8 (5G),2023,8,256,20520,4575,50,10,Tensor G3,Yes,3.9,217,39,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 8 (5G),2023,8,256,20520,4575,50,10,Tensor G3,Yes,3.3,73,2,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,6,256,33463,5000,48,12,Dimensity 9300,Yes,3.2,297,91,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,6,256,39409,5500,48,12,Snapdragon 7 Gen 3,Yes,4.4,222,68,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,6,256,21229,5500,48,32,Tensor G4,Yes,4.6,111,39,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,12,256,47545,4500,48,16,Tensor G4,Yes,3.9,268,67,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,8,256,43452,5000,64,12,Tensor G4,Yes,3.8,243,88,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,6,128,73359,4500,50,12,Dimensity 9300,Yes,3.3,268,51,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,6,256,83438,5000,50,16,Snapdragon 7 Gen 3,Yes,3.2,186,10,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,8,256,51464,5000,64,32,Snapdragon 7 Gen 3,Yes,4.4,78,22,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,6,256,78905,5000,48,32,Tensor G4,Yes,4.4,284,70,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,8,128,39783,4500,64,32,Tensor G4,Yes,4.5,118,34,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,8,128,35917,5500,108,16,Dimensity 9300,Yes,3.8,56,6,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,8,128,50609,5000,48,32,Snapdragon 8 Gen 4,Yes,4.2,220,74,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,8,256,83686,5000,64,32,Tensor G4,Yes,4.2,60,10,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,8,256,30492,5500,64,32,Snapdragon 7 Gen 3,Yes,3.9,296,36,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,8,128,20763,4500,48,16,Snapdragon 8 Gen 4,Yes,4.2,103,19,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,12,256,53512,5500,64,12,Dimensity 9300,Yes,4,288,40,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Google Pixel,Pixel 9 (5G),2025,8,256,38548,5500,108,32,Snapdragon 8 Gen 4,Yes,4.4,59,8,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Xiaomi,Redmi Note 10,2021,6,128,17760,5000,48,13,Snapdragon 678,No,4.2,85,12,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,1,phone
Xiaomi,Redmi Note 10,2021,6,128,17760,5000,48,13,Snapdragon 678,No,3.8,50,14,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,1,phone
Xiaomi,Redmi Note 10,2021,6,128,17760,5000,48,13,Snapdragon 678,No,4.7,76,25,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,1,phone
Xiaomi,Redmi Note 12 (5G),2023,8,128,17760,5000,48,16,Snapdragon 4 Gen 1,Yes,4.3,274,88,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,1,phone
Xiaomi,Redmi Note 12 (5G),2023,8,128,17760,5000,48,16,Snapdragon 4 Gen 1,Yes,4.6,302,91,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,1,phone
Xiaomi,Redmi Note 12 (5G),2023,8,256,23520,5000,48,16,Snapdragon 4 Gen 1,Yes,4.3,70,13,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,1,phone
Xiaomi,Redmi Note 12 (5G),2023,8,256,23520,5000,48,16,Snapdragon 4 Gen 1,Yes,4.3,259,37,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,1,phone
Xiaomi,Mi 11X (5G),2021,6,128,16400,4520,48,20,Snapdragon 870,Yes,3.9,238,69,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,1,phone
Xiaomi,Mi 11X (5G),2021,6,128,16400,4520,48,20,Snapdragon 870,Yes,3.6,313,71,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,1,phone
Xiaomi,Mi 11X (5G),2021,6,256,22800,4520,48,20,Snapdragon 870,Yes,4.5,165,48,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,1,phone
Xiaomi,Mi 11X (5G),2021,6,256,22800,4520,48,20,Snapdragon 870,Yes,3.5,157,63,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,1,phone
Xiaomi,Redmi 13C,2023,4,128,16400,5000,50,8,Helio G85,No,4.8,303,79,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,1,phone
Xiaomi,Redmi 13C,2023,4,128,16400,5000,50,8,Helio G85,No,4.8,49,6,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,1,phone
ASUS,Zenfone 8,2021,8,128,14760,4000,64,12,Snapdragon 888,Yes,4.3,344,71,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,3,phone
ASUS,Zenfone 8,2021,8,128,14760,4000,64,12,Snapdragon 888,Yes,4.3,210,45,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,3,phone
ASUS,Zenfone 8,2021,8,256,20520,4000,64,12,Snapdragon 888,Yes,4.5,80,28,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,3,phone
ASUS,Zenfone 8,2021,8,256,20520,4000,64,12,Snapdragon 888,Yes,4.3,203,30,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,3,phone
ROG,ROG Phone 7 (5G),2023,16,256,20520,6000,50,32,Snapdragon 8 Gen 2,Yes,4.3,58,25,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,1,phone
ROG,ROG Phone 7 (5G),2023,16,256,20520,6000,50,32,Snapdragon 8 Gen 2,Yes,3.3,115,21,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,1,phone
ROG,ROG Phone 7 (5G),2023,16,512,32040,6000,50,32,Snapdragon 8 Gen 2,Yes,4.8,104,26,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,1,phone
ROG,ROG Phone 7 (5G),2023,16,512,32040,6000,50,32,Snapdragon 8 Gen 2,Yes,3.5,270,69,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,1,phone
Lava,Agni 2 (5G),2023,8,256,20520,4700,50,16,Dimensity 7050,Yes,4.5,56,28,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Lava,Agni 2 (5G),2023,8,256,20520,4700,50,16,Dimensity 7050,Yes,3.8,173,31,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Lava,Lava Blaze,2024,3,32,11234,5000,8,8,Snapdragon 450,No,4.3,48,9,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Z2,2020,3,128,10965,6000,12,8,Unisoc,No,3.3,128,19,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Blaze,2023,4,64,7989,4000,12,13,Helio G35,No,3.7,93,20,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Z2,2019,6,128,10535,6000,48,13,Unisoc,No,4.2,306,40,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Lava,Lava Blaze,2021,6,32,8779,6000,13,13,Snapdragon 450,No,4.2,347,85,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Lava,Lava Z2,2023,2,64,8438,5000,12,8,Snapdragon 450,No,3.4,105,12,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Z2,2021,4,64,5222,4000,12,8,Snapdragon 450,No,4.3,120,38,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Z2,2023,3,64,10707,5000,13,5,Snapdragon 450,No,3.3,196,25,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Z2,2019,4,32,9045,6000,48,13,Helio G35,No,4.5,151,28,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Blaze,2019,2,64,10093,5000,48,5,Unisoc,No,4.1,196,72,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Blaze,2024,4,32,5894,4000,12,8,Helio G85,No,3.3,260,113,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Z2,2019,3,128,7947,4000,48,5,Helio G35,No,3.6,104,34,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Blaze,2021,3,128,5948,4000,13,8,Snapdragon 450,No,3.3,275,46,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Blaze,2024,6,128,11813,4000,13,13,Unisoc,No,3.7,101,25,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Lava,Lava Z2,2020,2,128,5950,4000,48,13,Unisoc,No,3.3,138,21,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Blaze,2023,4,64,6231,5000,13,13,Helio G35,No,4.4,314,127,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Blaze,2021,4,64,11258,5000,12,13,Unisoc,No,4.6,46,19,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Z2,2022,2,32,8871,4000,8,8,Snapdragon 450,No,4.2,227,18,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Blaze,2022,6,128,6257,5000,48,13,Helio G35,No,4.1,69,31,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Lava,Lava Z2,2023,3,32,10979,6000,13,5,Unisoc,No,4.6,197,74,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Z2,2019,6,64,9859,5000,13,5,Helio G85,No,4,251,25,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Lava,Lava Blaze,2024,4,128,5993,6000,13,8,Helio G85,No,3.4,231,64,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Blaze,2022,6,32,7175,6000,12,5,Unisoc,No,4.4,207,34,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Lava,Lava Blaze,2020,6,128,10435,5000,13,8,Helio G35,No,3.8,100,29,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Lava,Lava Blaze,2024,2,64,8811,4000,48,5,Helio G35,No,3.8,203,64,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Blaze,2020,2,32,6477,5000,8,13,Unisoc,No,4.7,132,30,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Blaze,2020,4,32,7927,4000,8,13,Helio G35,No,3.4,47,6,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Lava,Lava Blaze,2020,6,32,8458,4000,13,13,Unisoc,No,3.7,209,84,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Lava,Lava Blaze,2023,2,128,5968,4000,12,13,Helio G35,No,4,81,26,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,In Note 1,2020,4,64,11880,5000,48,16,Helio G85,No,3.5,49,12,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,In Note 1,2020,4,64,11880,5000,48,16,Helio G85,No,4.5,340,47,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Micromax,In Note 1,2020,4,128,14760,5000,48,16,Helio G85,No,3.4,293,63,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,In Note 1,2020,4,128,14760,5000,48,16,Helio G85,No,4.5,117,34,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2023,2,32,10959,5000,8,5,Helio G35,No,4,120,13,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 2,2023,6,64,7933,4000,13,13,Helio G35,No,3.3,199,33,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Micromax,Bharat 2,2019,2,64,10959,5000,48,5,Unisoc,No,3.9,105,43,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 2,2020,6,32,11704,6000,48,8,Helio G85,No,4.6,202,38,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Micromax,Bharat 2,2022,3,64,6960,6000,13,5,Unisoc,No,3.7,93,24,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2023,3,64,10877,4000,48,5,Snapdragon 450,No,4.7,122,47,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2021,3,32,10019,6000,8,13,Helio G85,No,3.6,233,94,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2024,4,128,7463,5000,48,8,Helio G85,No,3.7,96,16,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 2,2020,6,64,9227,6000,13,5,Unisoc,No,4,48,16,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Micromax,Bharat 2,2019,6,128,6857,5000,13,8,Snapdragon 450,No,3.5,165,17,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Micromax,Bharat 2,2024,3,64,9981,4000,48,8,Snapdragon 450,No,3.9,191,62,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 2,2019,4,128,11384,6000,12,5,Helio G35,No,4.2,129,16,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2022,4,128,10539,5000,12,5,Unisoc,No,3.8,365,27,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2021,6,32,10859,4000,12,8,Unisoc,No,4.1,259,20,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Micromax,Bharat 2,2022,4,32,10354,4000,12,5,Helio G35,No,3.2,120,44,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 2,2023,2,64,9215,6000,13,5,Helio G35,No,3.8,207,36,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2020,2,128,9250,5000,13,13,Unisoc,No,3.5,197,30,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 2,2020,2,128,9800,6000,12,5,Unisoc,No,4.3,324,76,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2020,3,32,9323,4000,13,8,Helio G35,No,3.7,288,80,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 2,2020,2,128,11509,5000,13,13,Helio G35,No,3.7,301,24,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2020,3,32,6085,6000,12,8,Snapdragon 450,No,4.7,303,92,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 2,2023,4,128,6070,6000,8,5,Helio G85,No,4.5,236,30,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 2,2023,6,128,8761,4000,8,5,Helio G85,No,4.1,273,37,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Micromax,Bharat 5,2020,6,32,8413,6000,48,8,Unisoc,No,4.3,310,26,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Micromax,Bharat 2,2020,4,128,6214,4000,8,8,Snapdragon 450,No,3.7,84,33,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2023,2,128,7854,5000,12,5,Helio G85,No,4,132,27,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2021,6,32,8024,6000,8,13,Snapdragon 450,No,3.9,293,95,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Micromax,Bharat 5,2023,3,128,5883,6000,8,13,Snapdragon 450,No,4.4,353,48,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2024,6,128,9531,4000,13,13,Helio G35,No,4.1,307,40,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Micromax,Bharat 2,2019,2,64,9777,4000,48,8,Snapdragon 450,No,3.3,136,23,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 2,2019,2,128,8865,5000,12,13,Snapdragon 450,No,4.2,68,25,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2022,3,64,9266,6000,48,5,Helio G35,No,4.3,139,25,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2024,6,64,11944,6000,8,13,Snapdragon 450,No,3.7,84,23,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Micromax,Bharat 2,2023,3,128,6929,6000,8,8,Unisoc,No,4.7,32,14,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2024,3,64,9529,6000,12,13,Snapdragon 450,No,3.4,263,69,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Micromax,Bharat 5,2022,6,32,7669,5000,8,13,Helio G85,No,4.8,196,66,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Micromax,Bharat 2,2023,4,128,8564,4000,8,5,Unisoc,No,4.7,334,71,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Karbonn,Platinum P9,2018,2,16,9720,2300,8,5,Spreadtrum,No,4.3,300,103,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Karbonn,Aura Note 4G,2022,3,32,11221,5000,13,13,Snapdragon 450,No,4.1,382,55,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Karbonn,K9 Smart,2019,4,32,5885,4000,12,8,Helio G35,No,3.7,315,19,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Karbonn,K9 Smart,2021,3,64,9760,4000,48,13,Helio G35,No,3.6,206,85,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
